artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,valence,mode,mood_1
Bungle,25th Floor - DJ Marky & Bungle VIP,0.982,0.0376,172.976,0.067,0.0455,0.918,4,0.442,7,0.21,0,Excited
Julia Wolfe,Vermeer Room,0.0815,0.212,96.223,0.0352,0.857,0.839,4,0.175,6,0.0348,1,Somber
The HillBenders,Pinball Wizard,0.538,0.0878,130.099,0.0438,0.82,9.63E-05,4,0.548,2,0.288,1,Easygoing
Noisia,Straight Hook,0.684,0.362,172.073,0.31,0.0812,0.0551,4,0.491,11,0.148,0,
Walk Off the Earth,Royals,0.599,0.164,85.001,0.0648,0.116,0,4,0.709,5,0.293,1,
Bentley,Everybody,0.864,0.182,100.102,0.281,0.0116,0,4,0.787,9,0.634,0,Sophisticated
Cemetery Sun,E.Y.T.Y.K.,0.835,0.0892,154.117,0.0385,0.232,0,4,0.532,4,0.49,1,Yearning
Tom T. Hall,I Love,0.312,0.134,91.974,0.0266,0.883,0.236,4,0.544,4,0.523,1,Romantic
Cosmic Gate,Sparks After The Sunset - Rafal Frost Radio Edit,0.836,0.35,128.052,0.0757,0.00445,0.00271,4,0.519,6,0.362,0,Excited
Flyleaf,All Around Me,0.884,0.0802,146.922,0.0483,0.0338,0,4,0.479,9,0.447,1,Yearning
Jets To Brazil,Sweet Avenue,0.452,0.0849,88.776,0.031,0.193,3.21E-06,4,0.444,4,0.288,1,Melancholy
Rihanna,Bitch Better Have My Money,0.728,0.257,102.99,0.0621,0.0509,1.94E-06,4,0.781,1,0.376,1,Excited
The 1975,Somebody Else,0.799,0.123,101.038,0.0641,0.202,0.0277,4,0.611,0,0.51,1,Melancholy
Ludwig van Beethoven,"Beethoven: Cello Sonata No. 3 in A Major, Op. 69: II. Scherzo - Allegro molto",0.0899,0.126,147.855,0.0447,0.989,0.93,4,0.377,4,0.271,0,Tender
David Lang,Amjad Sleeping Panorama,0.101,0.0716,90.149,0.0392,0.991,0.833,4,0.35,9,0.0762,0,Romantic
Eric Clapton,Wonderful Tonight,0.208,0.123,95.539,0.0295,0.666,0.14,4,0.57,7,0.505,1,Empowering
Sofia Gubaidulina,"Stimmen  Verstummen, ""Symphony in 12 movements"": VIII. ",0.147,0.324,136.003,0.0549,0.939,0.722,4,0.211,5,0.0378,1,Serious
10cm,Talk,0.32,0.107,125.927,0.0475,0.164,0,4,0.844,6,0.575,0,Brooding
Miles Davis,Tutu,0.416,0.111,70.72,0.0451,0.121,0.594,4,0.633,7,0.516,0,Sensual
Fareoh,Illegal,0.769,0.0908,104.986,0.0348,0.0203,0.00121,4,0.675,4,0.443,1,
Suicidal Angels,Division of Blood,0.981,0.185,168.93,0.071,5.37E-05,0.085,4,0.471,9,0.464,1,Defiant
Just A Gent,Limelight (feat. R O Z E S),0.739,0.128,119.965,0.0742,0.517,0.00102,4,0.694,8,0.583,1,Sensual
Regina Mira,La Valse D'Amlie,0.0727,0.067,83.707,0.0382,0.985,0.916,4,0.238,0,0.129,1,Tender
Fifth Harmony,Like Mariah,0.77,0.129,97.981,0.143,0.112,0,4,0.735,4,0.473,1,Sensual
The Del McCoury Band,Sweet Appalachia,0.533,0.265,102.269,0.0295,0.678,0.00106,4,0.631,0,0.53,1,Lively
Phil Martyn,Chamber (Radio Edit),0.869,0.121,123.018,0.029,0.0058,0.9,3,0.598,5,0.115,0,Energizing
Apparat,Useless Information,0.643,0.0918,130.052,0.0285,0.002,0.867,4,0.537,1,0.535,0,Sensual
September 87,Meet Me at the Dance,0.847,0.117,110.031,0.0381,0.000751,0.000814,4,0.483,8,0.359,1,
Fergie,L.A.LOVE (la la),0.386,0.264,201.753,0.0893,0.0183,0,4,0.478,4,0.26,0,
Bill Evans,Waltz for Debby,0.286,0.145,88.178,0.037,0.8,0.854,3,0.562,2,0.483,0,Sentimental
P!nk,Just Like A Pill - Main,0.782,0.0961,101.986,0.0277,0.000106,0,4,0.686,9,0.256,1,
The Wanted,Glad You Came - Alex Gaudino Radio Full Vocal,0.924,0.397,126.901,0.173,0.0114,0,4,0.473,7,0.657,0,Energizing
Amy Winehouse,Best Friend - Acoustic,0.159,0.167,78.502,0.0511,0.808,0,4,0.638,8,0.331,0,Gritty
Refused,New Noise,0.667,0.405,105.917,0.0587,0.00752,0.00664,4,0.686,9,0.332,1,Brooding
Blitzen Trapper,Shine On,0.952,0.0644,97.001,0.0565,0.66,0.00626,4,0.716,2,0.914,1,Fiery
Oceansize,Ornament/The Last Wrongs,0.311,0.241,89.153,0.033,0.00851,0.712,3,0.175,5,0.0926,1,Brooding
Patricia Kaas,Et S'il Fallait Le Faire,0.581,0.905,184.744,0.0848,0.552,4.11E-06,3,0.259,9,0.228,1,Sophisticated
Alexander Goehr,"Piano Concerto, Op. 33: I. Allegro moderato",0.0566,0.0694,138.147,0.041,0.973,0.592,4,0.295,11,0.0381,0,Serious
Sly & Robbie,Jah In Dub,0.274,0.0522,149.451,0.076,0.0156,0.881,4,0.779,4,0.88,1,Urgent
Twenty One Pilots,Heathens,0.396,0.105,90.024,0.0286,0.0841,3.58E-05,4,0.732,4,0.547,0,Yearning
Chicane,Fibreglasses - Radio Edit,0.907,0.0983,125.985,0.034,0.059,0.901,4,0.607,8,0.795,1,Excited
A Boogie Wit da Hoodie,My Shit,0.631,0.0922,77.994,0.0552,0.237,0,4,0.822,5,0.836,1,
Chef'special,In Your Arms,0.564,0.115,92.958,0.0682,0.673,0,4,0.648,5,0.381,1,Tender
GEOTHEORY,Submerged,0.639,0.0755,81.686,0.487,0.508,0.0488,4,0.559,9,0.171,0,Aggressive
High On Fire,Fertile Green,0.961,0.0692,111.297,0.0727,1.10E-05,0.773,4,0.271,7,0.518,1,Aggressive
Cullen Omori,Synthetic Romance,0.829,0.0989,112.011,0.0295,0.00459,2.05E-05,4,0.524,5,0.46,0,Brooding
Andrew Bayer,From The Past,0.835,0.0953,128.001,0.075,0.0133,0.0411,4,0.645,8,0.285,0,
Kid Ink,Promise,0.469,0.0753,103.057,0.0646,0.0599,0,4,0.797,8,0.475,1,Sensual
Matt Chowski,1XE - Dark Radio Edit,0.994,0.397,138.008,0.168,0.000677,0.749,4,0.627,8,0.286,0,Energizing
Immoralist,Marked Ones (feat. Alex Terrible),0.968,0.738,113.454,0.178,0.0049,4.24E-05,4,0.277,1,0.192,1,Aggressive
Gareth Emery,Sanctuary - Sean Tyas Radio Edit,0.928,0.244,137.984,0.0672,0.0104,0.215,4,0.427,7,0.193,0,Excited
Iris Gold,Colour Trip,0.826,0.0875,159.997,0.161,0.429,5.31E-06,4,0.626,1,0.747,0,Urgent
Andreya Triana,Song For A Friend,0.265,0.204,121.784,0.0368,0.863,0,4,0.505,11,0.259,1,Melancholy
Empire of the Sun,High And Low,0.782,0.089,126.917,0.0454,0.0193,3.03E-06,4,0.508,1,0.287,1,
Sharon Van Etten,I Don't Want to Let You Down,0.658,0.141,94.397,0.0273,0.0119,0.00321,4,0.482,9,0.405,0,Yearning
Fast Foot,Terminate (Far Too Loud Remix),0.931,0.0133,128.038,0.163,0.000136,0.029,4,0.681,9,0.309,1,
The Temper Trap,Sweet Disposition,0.807,0.117,129.106,0.0443,0.0673,0.21,4,0.54,2,0.296,1,Brooding
Louis Armstrong,See See Rider - 1983 Satchmo Version,0.097,0.521,81.733,0.0659,0.734,1.31E-05,4,0.498,10,0.495,1,Lively
Liv Dawson,Tapestry,0.353,0.106,111.696,0.0758,0.703,0.000253,4,0.429,8,0.172,1,Sensual
Cherub,Doses & Mimosas,0.65,0.0356,114.507,0.106,0.139,0.000102,4,0.767,5,0.372,1,Sensual
The Heavy,How You Like Me Now,0.71,0.0777,110.059,0.029,0.000973,0.703,4,0.647,0,0.276,1,Aggressive
ST*RMAN,Starman - Sleep Version,0.292,0.131,112.929,0.0318,0.404,0.929,4,0.613,7,0.0417,0,Tender
Samuel E. Wright,"Under The Sea - From ""The Little Mermaid""/ Soundtrack Version",0.452,0.0777,99.868,0.113,0.701,0,4,0.725,5,0.866,1,Romantic
Gang Starr,Above The Clouds - Feat. Inspectah Deck,0.944,0.367,172.33,0.315,0.312,0.000149,4,0.462,8,0.658,1,
Wyvern Lingo,Run,0.587,0.111,74,0.0376,0.15,0.00268,4,0.621,7,0.389,1,Yearning
Wolfgang Amadeus Mozart,"The Marriage of Figaro / ""Duettino"" Sull 'Aria",0.0492,0.246,119.088,0.055,0.984,7.46E-06,3,0.269,10,0.114,1,Tender
Audrey Rose,That Love (feat. Troy Ave),0.719,0.103,97.987,0.121,0.0283,0,4,0.721,8,0.438,1,Cool
Gryffin,Heading Home - Le Youth Remix,0.865,0.059,124.041,0.359,0.00536,0.0154,4,0.755,11,0.766,1,Defiant
William McDowell,You Are God Alone,0.871,0.922,167.021,0.123,0.0185,2.42E-06,4,0.328,8,0.257,1,Empowering
Exodus,The Toxic Waltz,0.988,0.132,91.319,0.253,0.00655,0.897,4,0.262,11,0.229,0,Aggressive
Syn Cole,Follow Me - VIP Mix,0.905,0.0759,125.998,0.0359,0.0763,0.0397,4,0.672,5,0.364,0,Yearning
Kyle Dixon,This Isn't You,0.0192,0.0878,79.875,0.0372,0.98,0.872,4,0.129,11,0.0347,1,Peaceful
Kivanc Kilicer,One of a Kind,0.94,0.151,75.021,0.0649,0.000109,0.462,4,0.424,7,0.361,1,Aggressive
Joe Lynch,On the Banks of My Own Lovely Lee,0.422,0.0725,97.841,0.0297,0.537,0,3,0.495,11,0.476,1,Empowering
Johan Halvorsen,"Passacaglia in G Minor (after G.F. Handel's Keyboard Suite No. 7 in G Minor, HWV 432: VI. Passacaille) (arr. S. Hvartchilkov for violin and guitar)",0.1,0.11,93.552,0.0456,0.963,0.633,3,0.377,7,0.207,0,Tender
Keith Jarrett,Birth,0.119,0.0972,103.886,0.039,0.959,0.682,4,0.392,5,0.185,1,Sentimental
Drake,Weston Road Flows,0.742,0.31,82.884,0.296,0.0763,0,4,0.623,1,0.36,1,
Skillet,Lucy,0.71,0.147,140.062,0.0298,0.183,0,4,0.481,7,0.177,1,Empowering
The Doobie Brothers,Real Love - 2006 Remastered Version,0.469,0.0666,118.147,0.0313,0.491,3.40E-05,4,0.751,5,0.953,1,
The Wailers,I Shot The Sheriff,0.641,0.0704,96.806,0.171,0.313,2.22E-05,4,0.799,8,0.72,1,Energizing
NOFX,Seeing Double At The Triple Rock,0.982,0.408,120.886,0.108,0.000143,4.88E-06,4,0.55,4,0.544,0,Defiant
Louis C.K.,Dumb Thoughts,0.958,0.695,69.839,0.95,0.825,0,3,0.433,1,0.199,0,Other
George Frideric Handel,"Eternal Source of Light Divine (Ode for the Birthday of Queen Anne), HWV 74",0.0845,0.101,69.949,0.0446,0.955,0.675,3,0.105,1,0.0519,1,Romantic
Kayjo,Trophy (feat. RahRah The Savage),0.81,0.0893,128.01,0.0552,0.015,8.94E-06,4,0.759,1,0.625,0,
Antonn Dvok,"Symphony No.9 In E Minor, Op.95, B. 178 ""From The New World"": 2. Largo",0.00669,0.0662,84.327,0.042,0.936,0.821,4,0.0851,1,0.0363,1,Peaceful
Franz Joseph Haydn,Il Terremoto. Presto con tutta la forza,0.154,0.107,104.823,0.0407,0.956,0.94,1,0.424,0,0.0907,0,Sophisticated
Elizabeth Mitchell,You Are My Sunshine (Version 1),0.179,0.213,172.046,0.0356,0.908,0.000458,4,0.477,8,0.604,1,Sentimental
Chelsea Wolfe,Virginia Woolf Underwater (Bonus Track),0.186,0.262,76.047,0.0321,0.758,0.284,4,0.471,1,0.0397,0,Urgent
Feist,Brandy Alexander,0.171,0.225,70.087,0.0355,0.431,0.003,4,0.629,2,0.152,1,Melancholy
Pickin' On Series,Kryptonite,0.603,0.101,98.991,0.0291,0.551,2.35E-05,4,0.764,11,0.568,0,Fiery
Ralf Yusuf Gawlick,"Kinderkreuzzug, Op. 13: Wenn ich die Augen schliesse",0.0612,0.127,81.956,0.0422,0.976,0.356,4,0.211,8,0.0364,1,Somber
Natalie Cole,Miss You Like Crazy,0.546,0.0707,131.123,0.0267,0.633,0.00381,4,0.596,2,0.257,1,Empowering
Codeko,Afterglow,0.849,0.332,128.014,0.0436,0.00601,0.0106,4,0.534,4,0.476,1,Empowering
Hanna,Shimmer,0.905,0.0953,120.028,0.0504,0.0232,0.342,4,0.694,5,0.303,0,Energizing
Laura Marling,Ghosts,0.368,0.149,141.974,0.048,0.376,0,4,0.463,9,0.746,1,Empowering
Icona Pop,I Love It (feat. Charli XCX) - Original Version,0.905,0.146,125.927,0.0289,0.00855,2.55E-05,4,0.714,8,0.824,1,Excited
Simon Rackham,A Little French,0.209,0.11,111.991,0.0548,0.982,0.906,3,0.431,9,0.38,0,Tender
Teyana Taylor,Do Not Disturb,0.566,0.199,135.541,0.283,0.125,0,4,0.552,1,0.228,1,Sensual
Zia,The Man,0.389,0.0952,131.481,0.0399,0.748,0,4,0.543,5,0.541,1,Peaceful
MGMT,Kids,0.931,0.361,122.961,0.0719,0.00076,0.0049,4,0.451,9,0.182,1,Brooding
Warbringer,Hunter-Seeker,0.967,0.311,106.289,0.107,3.06E-05,0.449,4,0.295,10,0.339,0,Defiant
Rilo Kiley,Silver Lining,0.53,0.0929,117.11,0.0288,0.289,4.54E-05,4,0.709,7,0.686,1,Yearning
Donnie,Cloud 9 - Main,0.731,0.0305,92.088,0.348,0.167,0,4,0.632,8,0.675,1,Cool
Tracey Chattaway,Embers,0.0272,0.108,135.59,0.0591,0.995,0.966,4,0.752,0,0.117,1,
B.B. King,Playin' With My Friends,0.794,0.241,121.221,0.0381,0.0315,0.000272,4,0.689,5,0.773,0,Rowdy
Terravita,Endangered Species,0.904,0.386,174.983,0.107,0.00092,0.831,4,0.531,1,0.487,1,Aggressive
Rael Jones,Precious to Me,0.0635,0.0847,80.422,0.0337,0.642,0.944,4,0.194,4,0.0386,0,Romantic
John Coltrane,26-2,0.32,0.253,97.637,0.0338,0.511,3.69E-05,4,0.576,5,0.477,1,Sentimental
Beth Stelling,hysterectomy,0.591,0.701,100.438,0.927,0.935,0.0222,4,0.569,0,0.424,1,Other
George Frideric Handel,"Giulio Cesare in Egitto, HWV 17 (Sung in English): Act III Scene 1: Flow, my tears (Cleopatra)",0.0285,0.0839,77.799,0.0534,0.947,2.39E-05,4,0.168,4,0.0794,1,Tender
Symbion Project,Soft Tempest,0.688,0.11,178.008,0.0378,0.0241,0.851,4,0.599,0,0.306,1,Sensual
Max Richter,Afterimage 1,0.0112,0.106,79.131,0.0527,0.969,0.924,3,0.217,2,0.0317,1,
King Creosote,My Favourite Girl - single version,0.305,0.114,79.949,0.0303,0.605,0.159,4,0.452,5,0.0779,1,Sentimental
Jill Andrews,Lost It All,0.386,0.109,73.019,0.0299,0.0233,0.00113,3,0.565,7,0.179,0,Sensual
Maurice Ravel,Une barque sur l'ocan: Trs souple de rythme,0.0414,0.115,78.618,0.04,0.9,0.784,4,0.073,9,0.0349,1,Serious
B.o.B,We Still In This Bitch (feat. T.I. and Juicy J),0.793,0.112,140.011,0.131,0.0131,0,4,0.691,1,0.433,1,
KISS,Love Gun,0.863,0.254,147.234,0.0363,0.0316,0.0266,4,0.409,3,0.671,0,Rowdy
Dirty South,City Of Dreams - Radio Edit,0.815,0.357,127.964,0.0359,0.0028,0.00593,4,0.476,4,0.144,1,Excited
The Last Revel,Iron & Ore,0.564,0.0525,120.59,0.0298,0.306,0.005,4,0.587,9,0.216,1,
Silent Waves,Waiting For The Autumn,0.198,0.105,123.982,0.0445,0.217,0.878,4,0.785,0,0.231,0,
Nari & Milani,Camino Del Sol,0.996,0.152,127.97,0.126,0.00405,0.0285,4,0.645,6,0.649,1,Energizing
Fennesz,Haru,0.0753,0.389,73.017,0.0361,0.981,0.849,4,0.155,1,0.231,1,Sentimental
Beyonc,7/11,0.705,0.126,136.024,0.126,0.0128,0,4,0.747,9,0.571,0,Aggressive
John Joseph Brill,The Grape and the Grain,0.186,0.109,144.19,0.0416,0.936,0.147,3,0.615,7,0.433,1,Melancholy
Jackson Browne,The Load Out,0.342,0.485,105.395,0.0351,0.67,0.000104,4,0.512,7,0.319,1,Gritty
B.B. King,Everyday (I Have The Blues),0.628,0.232,105.214,0.0347,0.0719,0.00325,4,0.529,3,0.667,1,Lively
Noble Oak,Dream-Spark,0.477,0.101,135.837,0.0501,0.0377,0.443,5,0.353,2,0.228,1,Brooding
Tep No,The Best Crew - Galloway Remix,0.719,0.154,118.019,0.037,0.138,5.32E-05,3,0.675,6,0.25,1,Excited
Ritchie Valens,La Bamba,0.809,0.303,75.099,0.0545,0.787,0.000331,4,0.516,0,0.938,1,Upbeat
Egzod,Free,0.942,0.444,124.946,0.0571,0.2,0.0514,4,0.586,11,0.367,0,Empowering
Ernst Krenek,"Lamentatio Jeremiae Prophetae for Mixed Chorus a Capella, Op. 93: I. In Coena Domini, Lectio Prima",0.0361,0.0928,71.857,0.0652,0.99,0.00867,3,0.108,1,0.0279,1,Somber
Big Little Lions,Fills Me Up,0.748,0.111,119.991,0.0329,0.00184,0.00493,4,0.721,1,0.4,1,Upbeat
JR Castro,Get Home (Get Right),0.533,0.203,95.039,0.0944,0.00667,0,4,0.792,10,0.511,0,Defiant
Slum Village,Fall in Love,0.549,0.119,91.211,0.202,0.0669,0.00342,4,0.738,1,0.769,1,Cool
Insomnium,"Winter's Gate, Pt. 4",0.974,0.116,97.481,0.256,0.000167,0.223,3,0.131,7,0.0362,1,Defiant
Ethernity,XIII (Thirteen),0.935,0.0884,175.034,0.194,0.00257,0.00985,4,0.365,11,0.2,1,Aggressive
Passion Pit,Constant Conversations - Alternate Version,0.811,0.0611,175.03,0.0417,0.0452,4.53E-06,4,0.468,0,0.546,1,Yearning
Harlea,Miss Me,0.874,0.3,97.011,0.0335,5.41E-05,0.116,4,0.508,3,0.526,0,Defiant
Franz Joseph Haydn,Piano Trio No. 44: II. Allegretto,0.0889,0.1,77.041,0.0344,0.987,0.89,4,0.282,4,0.209,0,Tender
Metronomy,The Look,0.535,0.0837,84.947,0.0415,0.623,0.0391,4,0.638,9,0.509,0,Fiery
King Fantastic,The Affirmation Jam,0.765,0.181,97.043,0.272,0.175,0,4,0.628,2,0.652,1,Cool
Obscure Sphinx,Decimation,0.867,0.574,114.796,0.0505,2.54E-05,0.846,4,0.433,7,0.209,1,Defiant
Bryson Tiller,Been That Way,0.759,0.103,183.276,0.284,0.0303,0,5,0.528,6,0.799,1,
Ivy Queen,La Vida Es As,0.789,0.461,155.998,0.121,0.0449,2.91E-06,4,0.714,2,0.461,0,Gritty
XTC,Making Plans For Nigel - 2001 - Remaster,0.893,0.0741,149.97,0.0454,0.0143,5.29E-06,4,0.632,7,0.775,1,Rowdy
Gavin Luke,Delicate Transitions,0.187,0.108,117.264,0.044,0.964,0.925,5,0.407,8,0.0686,0,Serious
Eliane Elias,Time Alone,0.128,0.217,104.55,0.0325,0.945,0.376,3,0.289,10,0.0639,1,Sentimental
Ms. Lauryn Hill,Doo Wop (That Thing),0.505,0.0923,99.935,0.245,0.0393,0,4,0.535,2,0.491,0,Sensual
Elliot Moss,Slip,0.275,0.147,63.513,0.0547,0.754,1.85E-05,4,0.716,0,0.355,0,Sensual
DJ Snake,Propaganda - Dillon Francis Remix,0.961,0.116,109.971,0.0606,0.000371,0.121,4,0.678,1,0.359,1,Excited
ISIS,So Did We - Remastered,0.638,0.0913,138.888,0.0324,0.000526,0.894,3,0.394,1,0.329,0,Brooding
Lianne La Havas,Green & Gold - Donnie Trumpet & Nate Fox Remix,0.638,0.155,94.236,0.197,0.141,5.74E-05,4,0.415,4,0.339,0,Sensual
Boy Howdy,My Life's Work,0.564,0.347,185.932,0.0323,0.177,0,4,0.523,7,0.543,1,Empowering
Enrico Donner,Deep Rooted,0.324,0.0829,159.892,0.0371,0.692,0.855,4,0.566,0,0.202,0,Aggressive
D.R.A.M.,Caretaker (feat. SZA),0.275,0.119,130.664,0.186,0.78,0,4,0.614,2,0.164,0,Melancholy
Black Sabbath,Iron Man,0.767,0.0384,154.97,0.0742,0.00344,0.00318,4,0.338,9,0.506,1,Rowdy
Sea Wolf,Old Friend,0.647,0.0837,147.419,0.029,0.248,0.00019,4,0.658,7,0.82,1,Melancholy
Bro Safari,The Drop,0.88,0.447,170.039,0.101,0.105,0.0283,4,0.689,0,0.549,0,Excited
Dawes,When My Time Comes,0.501,0.113,115.199,0.0434,0.722,0.00245,4,0.327,9,0.374,1,Yearning
Tribal Tech,Face First,0.887,0.127,123.935,0.0529,0.0277,0.906,4,0.566,7,0.522,1,Fiery
Out Of Gravity,Steep Coast,0.137,0.0792,173.06,0.0339,0.931,0.934,4,0.474,4,0.155,0,Defiant
Alex Goot,Kiss From A Rose,0.244,0.285,130.922,0.0325,0.808,0,3,0.433,9,0.37,1,
Robby Hecht,When I Found You,0.0407,0.116,126.551,0.0389,0.913,4.55E-05,4,0.623,4,0.496,1,
Bla Bartk,"Concerto for Orchestra, BB 123: I. Introduzione: Andante non troppo - Allegro vivace",0.0231,0.104,89.027,0.0432,0.94,0.709,4,0.157,1,0.0366,1,Serious
Django Reinhardt,Out Of Nowhere,0.218,0.182,121.352,0.0683,0.891,0.819,4,0.673,8,0.595,1,Gritty
Miles Davis,Green Haze,0.127,0.089,77.002,0.0433,0.85,0.0111,4,0.549,0,0.274,0,Sentimental
The Black Eyed Peas,Boom Boom Pow,0.848,0.136,130.115,0.0922,0.151,0.000843,4,0.868,9,0.345,1,Cool
YOONA,Deoksugung Stonewall Walkway (Feat. 10cm),0.712,0.124,100.987,0.0339,0.0869,0,4,0.736,5,0.628,0,Yearning
Karl-Birger Blomdahl,"Aniara: Act I Scene 1: Galactic Space: Vi kom fran Jorden, Doris Land (We have come from Earth, land of Doris) (Chorus of emigrants)",0.0171,0.0851,81.332,0.0464,0.939,2.70E-05,4,0.1,4,0.0292,0,Serious
Olivia Penalva,Skyline (Madlucky Remix),0.789,0.0507,112.031,0.0327,0.016,6.33E-06,4,0.831,1,0.866,0,Yearning
The Voyagers,Force,0.909,0.0826,127.97,0.0572,0.0053,0.815,4,0.672,1,0.364,1,Energizing
GLOWINTHEDARK,Rave Century - Original Mix,0.98,0.107,127.995,0.116,0.0409,0.0352,4,0.672,2,0.494,1,Aggressive
Johnny Mathis,Chances Are,0.254,0.107,77.512,0.0343,0.897,3.25E-06,1,0.31,10,0.292,1,Romantic
Salvatore Sciarrino,Sui poemi concentrici I,0.0563,0.234,62.257,0.0452,0.0256,0.76,4,0.0708,1,0.0338,1,Serious
Weather Report,Teen Town,0.675,0.116,127.947,0.0331,0.427,0.796,4,0.542,11,0.582,0,Fiery
The Chainsmokers,Roses - King Arthur Remix,0.777,0.151,124.99,0.0302,0.00433,0.748,4,0.619,4,0.552,1,Excited
Kenny G,Songbird,0.473,0.145,135.659,0.03,0.0551,0.787,4,0.466,7,0.113,1,Sensual
Darren Korb,In Case of Trouble,0.799,0.307,92.994,0.0426,0.0623,0.795,4,0.566,2,0.168,1,Yearning
The Goo Goo Dolls,Iris,0.715,0.0942,155.925,0.0362,0.00125,7.97E-06,3,0.315,11,0.487,0,Empowering
Antonio Soler,"Concerto No. 1 in C Major, R. 463: I. Andante",0.27,0.059,128.759,0.033,0.575,0.937,4,0.405,6,0.686,1,Peaceful
Cornell Campbell,My Confession,0.367,0.0995,136.606,0.0621,0.362,0.463,4,0.797,10,0.687,1,Urgent
Bodyjar,Not The Same,0.97,0.176,111.259,0.119,0.000181,8.73E-05,4,0.491,9,0.341,1,Defiant
Funkallisto,Broasted Or Fried,0.959,0.747,122.397,0.0492,0.0136,0.864,4,0.604,0,0.849,1,Fiery
Manuel de Falla,Fantasia btica,0.0565,0.095,166.727,0.0411,0.994,0.884,3,0.301,4,0.0461,1,Serious
Graeme James,Feel Good Inc.,0.751,0.125,150.029,0.065,0.587,0.0153,4,0.865,4,0.975,0,Fiery
digitalluc,Underwater,0.38,0.252,85.5,0.317,0.777,0.716,4,0.709,1,0.187,0,Sensual
Warren G,This DJ,0.509,0.225,92.046,0.11,0.0413,0.00842,4,0.794,6,0.601,0,Cool
Jeff Buckley,Je N'en Connais Pas La Fin - Live At Sin-,0.113,0.703,170.222,0.0355,0.963,2.18E-05,3,0.299,4,0.152,1,
Giovanni Felice Sances,"Il quarto libro delle cantate, et arie: Lagrime tutte amare",0.0517,0.102,72.64,0.0644,0.968,0,4,0.392,4,0.14,0,Melancholy
Tech N9ne,Erbody But Me,0.694,0.066,186.136,0.26,0.0257,0,4,0.819,10,0.849,0,
Creedence Clearwater Revival,Up Around The Bend,0.913,0.154,130.249,0.0383,0.0228,0.678,4,0.611,2,0.727,1,Excited
Voodoo Glow Skulls,El Coo Cooi,0.973,0.19,145.045,0.0435,0.0172,0.7,4,0.428,0,0.816,1,Aggressive
Anna Elizabeth Laube,Sunny Days,0.228,0.339,122.78,0.0786,0.632,0,4,0.771,0,0.43,1,
Andrew Belle,In My Veins - Feat. Erin Mccarley,0.42,0.0899,128.012,0.0277,0.198,4.46E-06,4,0.548,0,0.182,1,Empowering
Erin Boheme,Let's Make The Most Of A Beautiful Thing,0.201,0.153,111.835,0.0318,0.938,0.00179,4,0.328,1,0.111,1,Romantic
Florida Georgia Line,Dirt,0.875,0.118,121.976,0.0487,0.0661,1.59E-05,4,0.554,2,0.534,1,Yearning
Ana Popovic,She Was a Doorman,0.897,0.21,186.223,0.131,0.0753,2.23E-05,4,0.429,9,0.825,0,Urgent
Jimi Hendrix,Who Knows - Live At The Fillmore East,0.631,0.204,84.71,0.0399,0.0147,0.751,4,0.571,11,0.7,1,Rowdy
Tony Bennett,Fly Me To The Moon,0.127,0.182,87.127,0.0292,0.938,0.0111,4,0.311,8,0.104,1,Sentimental
Parquet Courts,Borrowed Time,0.74,0.637,92.333,0.031,0.0451,0.722,4,0.406,0,0.822,1,Yearning
Nickel Creek,Smoothie Song,0.516,0.0921,109.882,0.0384,0.544,0.0283,4,0.526,7,0.508,1,Lively
Enrique Iglesias,DUELE EL CORAZON,0.904,0.226,90.999,0.0966,0.0786,0,4,0.724,8,0.851,0,Energizing
Helios,It Was Warmer Then,0.443,0.108,149.939,0.0279,0.538,0.925,4,0.575,9,0.124,1,Melancholy
Jimmy Eat World,The Middle,0.899,0.471,161.932,0.05,0.0428,0,4,0.633,2,0.919,1,Defiant
Great Master,Traveller of Time,0.993,0.426,150,0.14,9.96E-06,0.00361,4,0.41,11,0.04,0,Aggressive
B.B. King,Ain't Nobody Home,0.739,0.0423,92.536,0.0309,0.131,4.40E-05,4,0.729,1,0.928,1,Rowdy
Gregory Alan Isakov,The Stable Song,0.432,0.127,137.926,0.0283,0.633,0.00242,4,0.625,2,0.368,1,Empowering
Biffy Clyro,Mountains - Acoustic,0.395,0.107,73.957,0.0292,0.844,0.00107,4,0.565,1,0.159,1,Brooding
Ruggero Leoncavallo,"Pagliacci / Act 2: ""No, Pagliaccio non son""",0.337,0.482,129.507,0.0929,0.96,0.0163,4,0.355,3,0.242,1,
Black Sabbath,Hole in the Sky - Remastered Version,0.755,0.936,116.319,0.0695,0.000826,0,4,0.38,11,0.405,1,Defiant
Ramones,Rockaway Beach - Remastered Version,0.862,0.151,187.048,0.0465,0.000927,3.58E-05,4,0.461,9,0.88,1,Defiant
Franz Liszt,"Mendelssohn - Lieder, S547/R217 (7 Lieder from Mendelssohn, Op, 19a, 34, 47): Auf Flugeln des Gesanges (from Op. 34, No. 2)",0.0143,0.106,148.583,0.0404,0.99,0.938,5,0.304,8,0.125,1,Tender
Stormwarrior,Child of Fyre,0.975,0.126,94.976,0.118,0.00962,7.48E-05,4,0.251,10,0.357,0,
Boston,Foreplay / Long Time,0.657,0.0931,118.693,0.0541,0.00975,0.00748,4,0.436,5,0.199,1,Excited
